vegas: 55.0, predictive mean 56.245268175747164, under percentage: 0.438, over percentage: 0.562
vegas: 54.5, predictive mean 56.63922727131285, under percentage: 0.406, over percentage: 0.594
vegas: 52.5, predictive mean 53.8818293053986, under percentage: 0.426, over percentage: 0.574
vegas: 56.0, predictive mean 57.07378550625392, under percentage: 0.46, over percentage: 0.54
vegas: 56.0, predictive mean 56.46391276841357, under percentage: 0.484, over percentage: 0.516
vegas: 52.0, predictive mean 54.75907967619451, under percentage: 0.366, over percentage: 0.634
vegas: 54.5, predictive mean 55.775453722322986, under percentage: 0.434, over percentage: 0.566
vegas: 55.5, predictive mean 56.43431156175071, under percentage: 0.434, over percentage: 0.566
vegas: 49.5, predictive mean 53.666582635987915, under percentage: 0.318, over percentage: 0.682
vegas: 54.0, predictive mean 55.761506803234994, under percentage: 0.382, over percentage: 0.618
vegas: 51.0, predictive mean 54.56115428296242, under percentage: 0.336, over percentage: 0.664
vegas: 57.0, predictive mean 59.801577472553994, under percentage: 0.35, over percentage: 0.65
vegas: 57.5, predictive mean 57.731179691266625, under percentage: 0.498, over percentage: 0.502
vegas: 50.0, predictive mean 53.303694017210994, under percentage: 0.334, over percentage: 0.666
vegas: 53.5, predictive mean 56.42891612412651, under percentage: 0.368, over percentage: 0.632
vegas: 56.0, predictive mean 57.589275307497644, under percentage: 0.462, over percentage: 0.538
vegas: 51.5, predictive mean 55.77654580314295, under percentage: 0.276, over percentage: 0.724
vegas: 58.5, predictive mean 59.44379549941793, under percentage: 0.432, over percentage: 0.568
vegas: 53.5, predictive mean 57.29370219317578, under percentage: 0.304, over percentage: 0.696
vegas: 56.5, predictive mean 57.79152889020789, under percentage: 0.43, over percentage: 0.57
vegas: 54.5, predictive mean 57.4057956594565, under percentage: 0.342, over percentage: 0.658
vegas: 54.5, predictive mean 58.74844098605827, under percentage: 0.278, over percentage: 0.722
vegas: 55.5, predictive mean 57.385773007225126, under percentage: 0.394, over percentage: 0.606
vegas: 55.5, predictive mean 57.55908591931586, under percentage: 0.384, over percentage: 0.616
vegas: 54.0, predictive mean 56.09094732655685, under percentage: 0.406, over percentage: 0.594
vegas: 54.5, predictive mean 59.44825861959461, under percentage: 0.262, over percentage: 0.738
vegas: 54.0, predictive mean 55.25970518539065, under percentage: 0.436, over percentage: 0.564
vegas: 52.5, predictive mean 55.930190781669275, under percentage: 0.306, over percentage: 0.694
vegas: 53.5, predictive mean 55.74980985501953, under percentage: 0.386, over percentage: 0.614
vegas: 51.0, predictive mean 55.02455500633789, under percentage: 0.308, over percentage: 0.692
vegas: 49.5, predictive mean 53.82595822260906, under percentage: 0.276, over percentage: 0.724
vegas: 57.0, predictive mean 60.02629458366994, under percentage: 0.362, over percentage: 0.638
vegas: 55.0, predictive mean 56.88652759207494, under percentage: 0.428, over percentage: 0.572
vegas: 56.5, predictive mean 56.69071820338974, under percentage: 0.478, over percentage: 0.522
vegas: 52.5, predictive mean 57.24921998386131, under percentage: 0.262, over percentage: 0.738
vegas: 51.5, predictive mean 54.576631834941246, under percentage: 0.34, over percentage: 0.66
vegas: 57.5, predictive mean 58.673790898987576, under percentage: 0.446, over percentage: 0.554
vegas: 55.0, predictive mean 55.92428381339789, under percentage: 0.452, over percentage: 0.548
vegas: 56.0, predictive mean 57.01346375863183, under percentage: 0.472, over percentage: 0.528
vegas: 58.5, predictive mean 57.9495880947396, under percentage: 0.528, over percentage: 0.472
vegas: 54.5, predictive mean 57.379006775463, under percentage: 0.346, over percentage: 0.654
vegas: 54.5, predictive mean 56.74430346901597, under percentage: 0.382, over percentage: 0.618
vegas: 52.5, predictive mean 53.83925701806927, under percentage: 0.426, over percentage: 0.574
vegas: 54.5, predictive mean 56.293233156579184, under percentage: 0.4, over percentage: 0.6
vegas: 54.0, predictive mean 56.420229847136774, under percentage: 0.402, over percentage: 0.598
vegas: 51.0, predictive mean 56.52201760559129, under percentage: 0.226, over percentage: 0.774
vegas: 51.5, predictive mean 54.935537188029954, under percentage: 0.322, over percentage: 0.678
vegas: 50.5, predictive mean 52.87325324127902, under percentage: 0.368, over percentage: 0.632
vegas: 55.5, predictive mean 58.82791899031965, under percentage: 0.332, over percentage: 0.668
vegas: 53.0, predictive mean 55.74593963666777, under percentage: 0.354, over percentage: 0.646
vegas: 58.5, predictive mean 58.93820616935651, under percentage: 0.478, over percentage: 0.522
vegas: 55.5, predictive mean 55.541348781448534, under percentage: 0.522, over percentage: 0.478
vegas: 55.5, predictive mean 56.654339070989735, under percentage: 0.442, over percentage: 0.558
vegas: 57.0, predictive mean 58.5063895185646, under percentage: 0.428, over percentage: 0.572
vegas: 53.5, predictive mean 56.749738715840145, under percentage: 0.344, over percentage: 0.656
vegas: 57.5, predictive mean 58.759523583557446, under percentage: 0.434, over percentage: 0.566
vegas: 56.0, predictive mean 56.31840549805837, under percentage: 0.482, over percentage: 0.518
vegas: 50.5, predictive mean 53.41903897904139, under percentage: 0.35, over percentage: 0.65
vegas: 51.5, predictive mean 54.47137486603513, under percentage: 0.352, over percentage: 0.648
vegas: 53.5, predictive mean 57.033858129138665, under percentage: 0.324, over percentage: 0.676
vegas: 52.5, predictive mean 55.10435217985694, under percentage: 0.358, over percentage: 0.642
vegas: 57.0, predictive mean 59.207613042412426, under percentage: 0.376, over percentage: 0.624
vegas: 55.0, predictive mean 59.11298604958331, under percentage: 0.326, over percentage: 0.674
vegas: 55.0, predictive mean 58.04363188969542, under percentage: 0.326, over percentage: 0.674
vegas: 56.0, predictive mean 56.885155566758066, under percentage: 0.44, over percentage: 0.56
vegas: 56.0, predictive mean 57.10726917281645, under percentage: 0.42, over percentage: 0.58
vegas: 56.5, predictive mean 58.6672139182902, under percentage: 0.386, over percentage: 0.614
vegas: 56.5, predictive mean 57.773076491917955, under percentage: 0.454, over percentage: 0.546
vegas: 53.5, predictive mean 58.20257560423757, under percentage: 0.26, over percentage: 0.74
vegas: 56.5, predictive mean 58.056926281766216, under percentage: 0.412, over percentage: 0.588
vegas: 52.0, predictive mean 53.36182077960487, under percentage: 0.422, over percentage: 0.578
vegas: 52.5, predictive mean 55.57012893225309, under percentage: 0.346, over percentage: 0.654
vegas: 52.5, predictive mean 55.14995243903663, under percentage: 0.374, over percentage: 0.626
