vegas: 56.5, predictive mean 54.86137217132929, under percentage: 0.5805194805194805, over percentage: 0.41948051948051945
vegas: 57.5, predictive mean 55.11658070004434, under percentage: 0.6402597402597403, over percentage: 0.35974025974025975
vegas: 52.0, predictive mean 55.516251043044164, under percentage: 0.34155844155844156, over percentage: 0.6584415584415585
vegas: 58.0, predictive mean 57.56815279122548, under percentage: 0.5441558441558442, over percentage: 0.45584415584415583
vegas: 57.5, predictive mean 56.623115052961495, under percentage: 0.5532467532467532, over percentage: 0.44675324675324674
vegas: 53.0, predictive mean 56.225388685770135, under percentage: 0.35324675324675325, over percentage: 0.6467532467532467
vegas: 51.0, predictive mean 54.85269633593439, under percentage: 0.32987012987012987, over percentage: 0.6701298701298701
vegas: 56.0, predictive mean 55.76373651254479, under percentage: 0.5194805194805194, over percentage: 0.4805194805194805
vegas: 50.5, predictive mean 54.765055822316114, under percentage: 0.3077922077922078, over percentage: 0.6922077922077922
vegas: 51.5, predictive mean 56.71921296007364, under percentage: 0.2662337662337662, over percentage: 0.7337662337662337
vegas: 53.0, predictive mean 56.28218203675961, under percentage: 0.34935064935064936, over percentage: 0.6506493506493507
vegas: 59.0, predictive mean 57.55420043513197, under percentage: 0.5857142857142857, over percentage: 0.4142857142857143
vegas: 55.0, predictive mean 57.26320869652559, under percentage: 0.3948051948051948, over percentage: 0.6051948051948052
vegas: 50.5, predictive mean 57.057360325808375, under percentage: 0.23246753246753246, over percentage: 0.7675324675324675
vegas: 56.0, predictive mean 56.25649363858872, under percentage: 0.5, over percentage: 0.5
vegas: 51.0, predictive mean 55.59025448006252, under percentage: 0.32857142857142857, over percentage: 0.6714285714285714
vegas: 53.5, predictive mean 56.975101179008064, under percentage: 0.34935064935064936, over percentage: 0.6506493506493507
vegas: 59.5, predictive mean 55.83953617375085, under percentage: 0.687012987012987, over percentage: 0.312987012987013
vegas: 56.0, predictive mean 56.027946835571626, under percentage: 0.5207792207792208, over percentage: 0.4792207792207792
vegas: 57.0, predictive mean 56.235605970422974, under percentage: 0.5298701298701298, over percentage: 0.4701298701298701
vegas: 56.5, predictive mean 57.223678450910114, under percentage: 0.4935064935064935, over percentage: 0.5064935064935064
vegas: 53.0, predictive mean 57.21051661761456, under percentage: 0.3181818181818182, over percentage: 0.6818181818181818
vegas: 52.5, predictive mean 56.955288923385666, under percentage: 0.2987012987012987, over percentage: 0.7012987012987013
vegas: 58.0, predictive mean 55.93796035280669, under percentage: 0.5857142857142857, over percentage: 0.4142857142857143
vegas: 55.0, predictive mean 56.488770963273154, under percentage: 0.44415584415584414, over percentage: 0.5558441558441558
vegas: 56.5, predictive mean 56.69160760251395, under percentage: 0.5, over percentage: 0.5
vegas: 55.5, predictive mean 56.614643965695564, under percentage: 0.44935064935064933, over percentage: 0.5506493506493506
vegas: 55.0, predictive mean 57.04988467292413, under percentage: 0.4090909090909091, over percentage: 0.5909090909090909
vegas: 55.5, predictive mean 56.91245207732155, under percentage: 0.44675324675324674, over percentage: 0.5532467532467532
vegas: 48.0, predictive mean 57.504983403173945, under percentage: 0.13766233766233765, over percentage: 0.8623376623376623
vegas: 50.0, predictive mean 56.86753555304282, under percentage: 0.2012987012987013, over percentage: 0.7987012987012987
vegas: 61.5, predictive mean 56.602194722335184, under percentage: 0.7142857142857143, over percentage: 0.2857142857142857
vegas: 56.0, predictive mean 57.484682374456256, under percentage: 0.45454545454545453, over percentage: 0.5454545454545454
vegas: 60.0, predictive mean 55.21510175334809, under percentage: 0.7, over percentage: 0.3
vegas: 54.5, predictive mean 57.619176236422135, under percentage: 0.36103896103896105, over percentage: 0.638961038961039
vegas: 52.5, predictive mean 54.950048060821466, under percentage: 0.4025974025974026, over percentage: 0.5974025974025974
vegas: 55.0, predictive mean 57.63050726999916, under percentage: 0.38831168831168833, over percentage: 0.6116883116883117
vegas: 56.0, predictive mean 56.22606248777954, under percentage: 0.4909090909090909, over percentage: 0.509090909090909
vegas: 56.5, predictive mean 57.64835260166513, under percentage: 0.4675324675324675, over percentage: 0.5324675324675324
vegas: 60.0, predictive mean 55.4641464727692, under percentage: 0.7103896103896103, over percentage: 0.2896103896103896
vegas: 52.0, predictive mean 56.39230817634384, under percentage: 0.3051948051948052, over percentage: 0.6948051948051948
vegas: 56.0, predictive mean 55.8293330746234, under percentage: 0.509090909090909, over percentage: 0.4909090909090909
vegas: 53.0, predictive mean 57.01693792303439, under percentage: 0.34025974025974026, over percentage: 0.6597402597402597
vegas: 55.0, predictive mean 56.12737598184275, under percentage: 0.45584415584415583, over percentage: 0.5441558441558442
vegas: 56.5, predictive mean 56.78399531610884, under percentage: 0.509090909090909, over percentage: 0.4909090909090909
vegas: 52.0, predictive mean 56.17551324216983, under percentage: 0.3142857142857143, over percentage: 0.6857142857142857
vegas: 53.0, predictive mean 56.76673870914515, under percentage: 0.3246753246753247, over percentage: 0.6753246753246753
vegas: 47.5, predictive mean 56.14761672289239, under percentage: 0.15454545454545454, over percentage: 0.8454545454545455
vegas: 58.0, predictive mean 55.84918283635094, under percentage: 0.6051948051948052, over percentage: 0.3948051948051948
vegas: 54.5, predictive mean 55.45046827305624, under percentage: 0.4714285714285714, over percentage: 0.5285714285714286
vegas: 61.0, predictive mean 56.69833170618957, under percentage: 0.7103896103896103, over percentage: 0.2896103896103896
vegas: 52.0, predictive mean 54.793829109802815, under percentage: 0.38441558441558443, over percentage: 0.6155844155844156
vegas: 58.0, predictive mean 56.9800406350897, under percentage: 0.5493506493506494, over percentage: 0.45064935064935063
