vegas: 50.5, predictive mean 51.90141846023576, under percentage: 0.442, over percentage: 0.558
vegas: 52.0, predictive mean 53.76675652356073, under percentage: 0.406, over percentage: 0.594
vegas: 47.0, predictive mean 48.063812468970745, under percentage: 0.44, over percentage: 0.56
vegas: 51.5, predictive mean 50.33446323127107, under percentage: 0.562, over percentage: 0.438
vegas: 51.0, predictive mean 51.203369262448746, under percentage: 0.482, over percentage: 0.518
vegas: 49.5, predictive mean 52.00326629954153, under percentage: 0.376, over percentage: 0.624
vegas: 53.0, predictive mean 52.2037162149222, under percentage: 0.536, over percentage: 0.464
vegas: 50.0, predictive mean 50.317276418410984, under percentage: 0.48, over percentage: 0.52
vegas: 53.5, predictive mean 53.99791605803714, under percentage: 0.472, over percentage: 0.528
vegas: 48.5, predictive mean 49.0404701283495, under percentage: 0.484, over percentage: 0.516
vegas: 45.0, predictive mean 47.834230538690115, under percentage: 0.374, over percentage: 0.626
vegas: 50.5, predictive mean 52.95911388660945, under percentage: 0.37, over percentage: 0.63
vegas: 47.5, predictive mean 48.41582718835883, under percentage: 0.448, over percentage: 0.552
vegas: 50.5, predictive mean 51.86323570837801, under percentage: 0.446, over percentage: 0.554
vegas: 49.0, predictive mean 50.67147768875453, under percentage: 0.424, over percentage: 0.576
vegas: 50.0, predictive mean 49.80268786596098, under percentage: 0.486, over percentage: 0.514
vegas: 54.5, predictive mean 54.197571376519456, under percentage: 0.51, over percentage: 0.49
vegas: 49.5, predictive mean 50.04614144131786, under percentage: 0.47, over percentage: 0.53
vegas: 50.0, predictive mean 49.883753991039264, under percentage: 0.5, over percentage: 0.5
vegas: 49.0, predictive mean 52.19615875813387, under percentage: 0.358, over percentage: 0.642
vegas: 50.0, predictive mean 49.87190392180463, under percentage: 0.51, over percentage: 0.49
vegas: 51.0, predictive mean 52.12454012965391, under percentage: 0.454, over percentage: 0.546
vegas: 47.0, predictive mean 49.31063089364739, under percentage: 0.366, over percentage: 0.634
vegas: 50.5, predictive mean 50.73846845691428, under percentage: 0.488, over percentage: 0.512
vegas: 52.0, predictive mean 51.635779863722775, under percentage: 0.514, over percentage: 0.486
vegas: 47.5, predictive mean 49.66147346290588, under percentage: 0.386, over percentage: 0.614
vegas: 51.0, predictive mean 50.954972748763744, under percentage: 0.524, over percentage: 0.476
vegas: 48.5, predictive mean 49.64267510685738, under percentage: 0.426, over percentage: 0.574
vegas: 48.5, predictive mean 48.85403876330475, under percentage: 0.48, over percentage: 0.52
vegas: 54.5, predictive mean 54.84072527550913, under percentage: 0.498, over percentage: 0.502
vegas: 51.5, predictive mean 53.65913577499662, under percentage: 0.4, over percentage: 0.6
vegas: 50.0, predictive mean 49.24484682190338, under percentage: 0.548, over percentage: 0.452
vegas: 49.5, predictive mean 50.26170101156476, under percentage: 0.476, over percentage: 0.524
vegas: 47.0, predictive mean 47.98153058152356, under percentage: 0.416, over percentage: 0.584
vegas: 50.0, predictive mean 51.133258698897244, under percentage: 0.446, over percentage: 0.554
vegas: 49.5, predictive mean 50.818787111465454, under percentage: 0.43, over percentage: 0.57
vegas: 50.0, predictive mean 50.478932646135945, under percentage: 0.468, over percentage: 0.532
vegas: 51.5, predictive mean 51.567839485570794, under percentage: 0.506, over percentage: 0.494
vegas: 45.5, predictive mean 47.810921787746175, under percentage: 0.398, over percentage: 0.602
vegas: 49.0, predictive mean 49.28709310653625, under percentage: 0.49, over percentage: 0.51
vegas: 49.0, predictive mean 52.07995954343337, under percentage: 0.35, over percentage: 0.65
vegas: 49.0, predictive mean 49.947915708555506, under percentage: 0.446, over percentage: 0.554
vegas: 55.0, predictive mean 55.607929914533024, under percentage: 0.456, over percentage: 0.544
vegas: 48.5, predictive mean 51.44476458473777, under percentage: 0.334, over percentage: 0.666
vegas: 49.0, predictive mean 48.96220020969225, under percentage: 0.544, over percentage: 0.456
vegas: 46.0, predictive mean 48.36859181902073, under percentage: 0.392, over percentage: 0.608
