vegas: 53.0, predictive mean 51.713664799671356, under percentage: 0.544, over percentage: 0.456
vegas: 50.5, predictive mean 50.97910442433009, under percentage: 0.484, over percentage: 0.516
vegas: 47.5, predictive mean 49.89686226224409, under percentage: 0.384, over percentage: 0.616
vegas: 51.5, predictive mean 53.11090405575572, under percentage: 0.404, over percentage: 0.596
vegas: 50.0, predictive mean 51.12473176664686, under percentage: 0.448, over percentage: 0.552
vegas: 51.0, predictive mean 50.528108274277216, under percentage: 0.522, over percentage: 0.478
vegas: 48.5, predictive mean 51.15151140369161, under percentage: 0.374, over percentage: 0.626
vegas: 49.0, predictive mean 49.70944946741261, under percentage: 0.458, over percentage: 0.542
vegas: 49.5, predictive mean 50.56062765098987, under percentage: 0.446, over percentage: 0.554
vegas: 51.5, predictive mean 52.812397457976076, under percentage: 0.434, over percentage: 0.566
vegas: 52.5, predictive mean 53.478666193944434, under percentage: 0.458, over percentage: 0.542
vegas: 51.5, predictive mean 50.87743873465183, under percentage: 0.536, over percentage: 0.464
vegas: 48.5, predictive mean 50.28274432312525, under percentage: 0.394, over percentage: 0.606
vegas: 46.5, predictive mean 49.083824816680306, under percentage: 0.372, over percentage: 0.628
vegas: 49.5, predictive mean 50.74946581910559, under percentage: 0.444, over percentage: 0.556
vegas: 54.0, predictive mean 54.514763760667414, under percentage: 0.484, over percentage: 0.516
vegas: 50.5, predictive mean 51.37773131094054, under percentage: 0.468, over percentage: 0.532
vegas: 49.5, predictive mean 50.65072182357614, under percentage: 0.464, over percentage: 0.536
vegas: 51.5, predictive mean 52.047996945145826, under percentage: 0.488, over percentage: 0.512
vegas: 50.0, predictive mean 50.909700632852584, under percentage: 0.446, over percentage: 0.554
vegas: 52.0, predictive mean 51.25351590222095, under percentage: 0.536, over percentage: 0.464
vegas: 51.5, predictive mean 52.45678718897554, under percentage: 0.448, over percentage: 0.552
vegas: 46.5, predictive mean 49.7335320210877, under percentage: 0.336, over percentage: 0.664
vegas: 52.5, predictive mean 53.74760946054574, under percentage: 0.452, over percentage: 0.548
vegas: 50.0, predictive mean 50.44967263538888, under percentage: 0.478, over percentage: 0.522
vegas: 49.5, predictive mean 51.28472528543501, under percentage: 0.422, over percentage: 0.578
vegas: 54.0, predictive mean 53.2783696234981, under percentage: 0.514, over percentage: 0.486
vegas: 49.0, predictive mean 50.40712381552606, under percentage: 0.438, over percentage: 0.562
vegas: 49.0, predictive mean 50.20889228758381, under percentage: 0.436, over percentage: 0.564
vegas: 50.0, predictive mean 52.06838009220848, under percentage: 0.37, over percentage: 0.63
vegas: 51.5, predictive mean 52.53816866982829, under percentage: 0.44, over percentage: 0.56
vegas: 48.5, predictive mean 49.30249113418186, under percentage: 0.454, over percentage: 0.546
vegas: 51.0, predictive mean 51.91389323138514, under percentage: 0.438, over percentage: 0.562
vegas: 50.0, predictive mean 51.96294387778329, under percentage: 0.376, over percentage: 0.624
vegas: 50.0, predictive mean 50.38381389887747, under percentage: 0.494, over percentage: 0.506
vegas: 44.5, predictive mean 49.51787619575509, under percentage: 0.246, over percentage: 0.754
vegas: 47.5, predictive mean 49.711786264563045, under percentage: 0.42, over percentage: 0.58
vegas: 51.5, predictive mean 53.18168253890176, under percentage: 0.41, over percentage: 0.59
vegas: 50.0, predictive mean 50.32949226926835, under percentage: 0.488, over percentage: 0.512
vegas: 52.0, predictive mean 51.46622514532714, under percentage: 0.544, over percentage: 0.456
vegas: 51.0, predictive mean 52.37116289553298, under percentage: 0.434, over percentage: 0.566
vegas: 53.0, predictive mean 53.24901688786053, under percentage: 0.496, over percentage: 0.504
vegas: 54.0, predictive mean 54.201808389746134, under percentage: 0.488, over percentage: 0.512
vegas: 50.0, predictive mean 51.33940634389574, under percentage: 0.43, over percentage: 0.57
vegas: 51.5, predictive mean 51.063665317024544, under percentage: 0.494, over percentage: 0.506
vegas: 51.5, predictive mean 53.02983219296538, under percentage: 0.416, over percentage: 0.584
vegas: 48.0, predictive mean 50.498413751482005, under percentage: 0.374, over percentage: 0.626
vegas: 49.5, predictive mean 50.16287216539313, under percentage: 0.466, over percentage: 0.534
vegas: 49.0, predictive mean 50.8353420195098, under percentage: 0.412, over percentage: 0.588
vegas: 49.0, predictive mean 51.59112685489191, under percentage: 0.362, over percentage: 0.638
vegas: 48.5, predictive mean 50.28743758970569, under percentage: 0.39, over percentage: 0.61
vegas: 51.5, predictive mean 51.81796059727879, under percentage: 0.46, over percentage: 0.54
vegas: 53.5, predictive mean 54.049647130161716, under percentage: 0.454, over percentage: 0.546
vegas: 48.5, predictive mean 50.962407477670915, under percentage: 0.374, over percentage: 0.626
vegas: 49.5, predictive mean 49.476068023919666, under percentage: 0.51, over percentage: 0.49
vegas: 53.5, predictive mean 52.90787961617061, under percentage: 0.536, over percentage: 0.464
vegas: 50.5, predictive mean 51.01990531727596, under percentage: 0.488, over percentage: 0.512
vegas: 48.0, predictive mean 49.194219570842094, under percentage: 0.412, over percentage: 0.588
vegas: 50.5, predictive mean 51.2294764941757, under percentage: 0.444, over percentage: 0.556
vegas: 50.5, predictive mean 49.49517489023003, under percentage: 0.568, over percentage: 0.432
vegas: 52.5, predictive mean 52.588599670218485, under percentage: 0.502, over percentage: 0.498
vegas: 52.5, predictive mean 52.728255942697146, under percentage: 0.456, over percentage: 0.544
vegas: 49.5, predictive mean 51.66410859643391, under percentage: 0.39, over percentage: 0.61
vegas: 51.0, predictive mean 50.92595071188874, under percentage: 0.498, over percentage: 0.502
vegas: 47.5, predictive mean 47.9937656458602, under percentage: 0.45, over percentage: 0.55
vegas: 48.5, predictive mean 50.12448749837115, under percentage: 0.424, over percentage: 0.576
vegas: 49.0, predictive mean 51.19758653955003, under percentage: 0.37, over percentage: 0.63
vegas: 51.5, predictive mean 52.468983912555004, under percentage: 0.45, over percentage: 0.55
