vegas: 50.5, predictive mean 51.20603632725673, under percentage: 0.4845360824742268, over percentage: 0.5154639175257731
vegas: 53.5, predictive mean 54.49258596856861, under percentage: 0.44329896907216493, over percentage: 0.5567010309278351
vegas: 46.5, predictive mean 49.67985548554625, under percentage: 0.3711340206185567, over percentage: 0.6288659793814433
vegas: 50.0, predictive mean 55.529599956950406, under percentage: 0.28994845360824745, over percentage: 0.7100515463917526
vegas: 51.5, predictive mean 51.12130447044809, under percentage: 0.5309278350515464, over percentage: 0.4690721649484536
vegas: 50.5, predictive mean 54.72516464309296, under percentage: 0.30670103092783507, over percentage: 0.6932989690721649
vegas: 53.0, predictive mean 50.79466145796944, under percentage: 0.6134020618556701, over percentage: 0.3865979381443299
vegas: 50.5, predictive mean 51.63266876565169, under percentage: 0.47551546391752575, over percentage: 0.5244845360824743
vegas: 53.0, predictive mean 51.53829848916878, under percentage: 0.595360824742268, over percentage: 0.40463917525773196
vegas: 48.5, predictive mean 55.51353769530622, under percentage: 0.25644329896907214, over percentage: 0.7435567010309279
vegas: 45.5, predictive mean 51.77015639078396, under percentage: 0.26417525773195877, over percentage: 0.7358247422680413
vegas: 50.5, predictive mean 49.804965360971, under percentage: 0.5463917525773195, over percentage: 0.4536082474226804
vegas: 47.0, predictive mean 53.85100954049467, under percentage: 0.26288659793814434, over percentage: 0.7371134020618557
vegas: 51.0, predictive mean 52.731446475254494, under percentage: 0.43427835051546393, over percentage: 0.5657216494845361
vegas: 49.0, predictive mean 56.635697949120335, under percentage: 0.21649484536082475, over percentage: 0.7835051546391752
vegas: 50.0, predictive mean 49.35282764059711, under percentage: 0.5489690721649485, over percentage: 0.45103092783505155
vegas: 55.0, predictive mean 49.879225413395595, under percentage: 0.6971649484536082, over percentage: 0.30283505154639173
vegas: 49.0, predictive mean 56.26765586771801, under percentage: 0.23195876288659795, over percentage: 0.7680412371134021
vegas: 50.0, predictive mean 53.800104274644234, under percentage: 0.3543814432989691, over percentage: 0.645618556701031
vegas: 48.5, predictive mean 54.5342575678177, under percentage: 0.2693298969072165, over percentage: 0.7306701030927835
vegas: 49.0, predictive mean 51.22073920199772, under percentage: 0.43170103092783507, over percentage: 0.5682989690721649
vegas: 50.5, predictive mean 52.545034944938486, under percentage: 0.4162371134020619, over percentage: 0.5837628865979382
vegas: 48.0, predictive mean 52.705901768136286, under percentage: 0.3131443298969072, over percentage: 0.6868556701030928
vegas: 51.5, predictive mean 51.814659171332075, under percentage: 0.4832474226804124, over percentage: 0.5167525773195877
vegas: 51.5, predictive mean 50.34410297955761, under percentage: 0.5605670103092784, over percentage: 0.43943298969072164
vegas: 48.0, predictive mean 53.01959593275738, under percentage: 0.297680412371134, over percentage: 0.7023195876288659
vegas: 51.0, predictive mean 54.11482220879614, under percentage: 0.38273195876288657, over percentage: 0.6172680412371134
vegas: 49.0, predictive mean 50.56985158810289, under percentage: 0.4097938144329897, over percentage: 0.5902061855670103
vegas: 47.5, predictive mean 52.323616102357526, under percentage: 0.3118556701030928, over percentage: 0.6881443298969072
vegas: 56.5, predictive mean 50.259482738459035, under percentage: 0.7744845360824743, over percentage: 0.22551546391752578
vegas: 52.0, predictive mean 55.558462311313036, under percentage: 0.3634020618556701, over percentage: 0.6365979381443299
vegas: 49.0, predictive mean 51.66120426567624, under percentage: 0.39819587628865977, over percentage: 0.6018041237113402
vegas: 50.5, predictive mean 48.97490236306551, under percentage: 0.5927835051546392, over percentage: 0.4072164948453608
vegas: 47.0, predictive mean 55.581415944949974, under percentage: 0.18814432989690721, over percentage: 0.8118556701030928
vegas: 50.0, predictive mean 51.010481663760466, under percentage: 0.46262886597938147, over percentage: 0.5373711340206185
vegas: 49.5, predictive mean 47.75147032600668, under percentage: 0.5670103092783505, over percentage: 0.4329896907216495
vegas: 50.0, predictive mean 49.80710461909899, under percentage: 0.49742268041237114, over percentage: 0.5025773195876289
vegas: 51.0, predictive mean 52.803716744859756, under percentage: 0.42010309278350516, over percentage: 0.5798969072164949
vegas: 45.5, predictive mean 53.540060359358584, under percentage: 0.19716494845360824, over percentage: 0.8028350515463918
vegas: 48.5, predictive mean 54.538431479301224, under percentage: 0.25128865979381443, over percentage: 0.7487113402061856
vegas: 48.5, predictive mean 49.821707361384455, under percentage: 0.45103092783505155, over percentage: 0.5489690721649485
vegas: 49.5, predictive mean 55.56194556888682, under percentage: 0.2551546391752577, over percentage: 0.7448453608247423
vegas: 55.0, predictive mean 54.658314038802935, under percentage: 0.5051546391752577, over percentage: 0.4948453608247423
vegas: 49.0, predictive mean 52.351649254037504, under percentage: 0.38144329896907214, over percentage: 0.6185567010309279
vegas: 49.0, predictive mean 51.695561429683586, under percentage: 0.39948453608247425, over percentage: 0.6005154639175257
vegas: 46.5, predictive mean 52.078881622862035, under percentage: 0.2693298969072165, over percentage: 0.7306701030927835
vegas: 50.0, predictive mean 52.363120830080476, under percentage: 0.38917525773195877, over percentage: 0.6108247422680413
vegas: 47.5, predictive mean 55.99926975491898, under percentage: 0.19458762886597938, over percentage: 0.8054123711340206
vegas: 50.5, predictive mean 54.558646499035895, under percentage: 0.32603092783505155, over percentage: 0.6739690721649485
vegas: 48.5, predictive mean 52.955114196127056, under percentage: 0.3234536082474227, over percentage: 0.6765463917525774
vegas: 50.5, predictive mean 50.43804693563247, under percentage: 0.5219072164948454, over percentage: 0.47809278350515466
vegas: 52.0, predictive mean 51.289874626708716, under percentage: 0.5193298969072165, over percentage: 0.4806701030927835
